sample_name	index	round	extraction_kit	extraction_kit_round	extraction_kit_id	extraction_vendor	bead_beating	incubation	biomass_plate	biomass_sample	storage_solution	swab_type	sample_number	sample_technical_replicate	sample_type	sample_type_1	sample_type_2	sample_type_3	unique_sample_id	collection_timestamp	description	elevation	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	fresh_frozen	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_mass_index	host_body_product	host_body_site	host_common_name	host_height	host_height_units	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	sex	latitude	longitude	physical_specimen_location	physical_specimen_remaining	dna_extracted	gdna_well_id	dna_conc_ng_ul	qc_16s_concentration	qc_230	qc_260	qc_260_230	qc_260_280	qc_280	qc_blank_230	qc_blank_260	qc_blank_280	qc_blank_320	qc_raw_230	qc_raw_260	qc_raw_280	qc_raw_320	qiita_study_id	scientific_name	taxon_id	title
12201.oral.saline.vtm.D.2.qiagen.C	646	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	VTM	not applicable	not provided	2	saliva rinse	human	human oral saline rinse in VTM	human.saline.rinse.VTM.D		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:saliva	19.8	UBERON:saliva	UBERON:saliva	human	168	cm	adult	Homo sapiens	human.D	9606	56	kg	female	32.5	-117.25	UCSDMI	FALSE	TRUE	F9	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saline.vtm.D.3.qiagen.C	647	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	VTM	not applicable	not provided	3	saliva rinse	human	human oral saline rinse in VTM	human.saline.rinse.VTM.D		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:saliva	19.8	UBERON:saliva	UBERON:saliva	human	168	cm	adult	Homo sapiens	human.D	9606	56	kg	female	32.5	-117.25	UCSDMI	FALSE	TRUE	G9	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saline.vtm.Q.1.qiagen.C	648	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	VTM	not applicable	not provided	1	saliva rinse	human	human oral saline rinse in VTM	human.saline.rinse.VTM.Q		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	27	years	UBERON:saliva	not collected	UBERON:saliva	UBERON:saliva	human	not collected	cm	adult	Homo sapiens	human.Q	9606	not collected	kg	female	32.5	-117.25	UCSDMI	FALSE	TRUE	H9	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saline.vtm.Q.2.qiagen.C	649	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	VTM	not applicable	not provided	2	saliva rinse	human	human oral saline rinse in VTM	human.saline.rinse.VTM.Q		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	27	years	UBERON:saliva	not collected	UBERON:saliva	UBERON:saliva	human	not collected	cm	adult	Homo sapiens	human.Q	9606	not collected	kg	female	32.5	-117.25	UCSDMI	FALSE	TRUE	A10	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saline.vtm.Q.3.qiagen.C	650	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	VTM	not applicable	not provided	3	saliva rinse	human	human oral saline rinse in VTM	human.saline.rinse.VTM.Q		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	27	years	UBERON:saliva	not collected	UBERON:saliva	UBERON:saliva	human	not collected	cm	adult	Homo sapiens	human.Q	9606	not collected	kg	female	32.5	-117.25	UCSDMI	FALSE	TRUE	B10	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.A.1.qiagen.C	624	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	1	saliva	human	human saliva	human.saliva.A		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:saliva	20.5	UBERON:saliva	UBERON:saliva	human	185	cm	adult	Homo sapiens	human.A	9606	70	kg	male	32.5	-117.25	UCSDMI	TRUE	TRUE	H6	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.A.2.qiagen.C	625	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	2	saliva	human	human saliva	human.saliva.A		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:saliva	20.5	UBERON:saliva	UBERON:saliva	human	185	cm	adult	Homo sapiens	human.A	9606	70	kg	male	32.5	-117.25	UCSDMI	TRUE	TRUE	A7	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.A.3.qiagen.C	626	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	3	saliva	human	human saliva	human.saliva.A		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:saliva	20.5	UBERON:saliva	UBERON:saliva	human	185	cm	adult	Homo sapiens	human.A	9606	70	kg	male	32.5	-117.25	UCSDMI	TRUE	TRUE	B7	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.D.1.qiagen.C	627	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	1	saliva	human	human saliva	human.saliva.D		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:saliva	19.8	UBERON:saliva	UBERON:saliva	human	168	cm	adult	Homo sapiens	human.D	9606	56	kg	female	32.5	-117.25	UCSDMI	TRUE	TRUE	C7	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.D.2.qiagen.C	628	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	2	saliva	human	human saliva	human.saliva.D		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:saliva	19.8	UBERON:saliva	UBERON:saliva	human	168	cm	adult	Homo sapiens	human.D	9606	56	kg	female	32.5	-117.25	UCSDMI	TRUE	TRUE	D7	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.D.3.qiagen.C	629	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	3	saliva	human	human saliva	human.saliva.D		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:saliva	19.8	UBERON:saliva	UBERON:saliva	human	168	cm	adult	Homo sapiens	human.D	9606	56	kg	female	32.5	-117.25	UCSDMI	TRUE	TRUE	E7	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.Q.1.qiagen.C	630	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	1	saliva	human	human saliva	human.saliva.Q		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	27	years	UBERON:saliva	not collected	UBERON:saliva	UBERON:saliva	human	not collected	cm	adult	Homo sapiens	human.Q	9606	not collected	kg	female	32.5	-117.25	UCSDMI	TRUE	TRUE	F7	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.Q.2.qiagen.C	631	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	2	saliva	human	human saliva	human.saliva.Q		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	27	years	UBERON:saliva	not collected	UBERON:saliva	UBERON:saliva	human	not collected	cm	adult	Homo sapiens	human.Q	9606	not collected	kg	female	32.5	-117.25	UCSDMI	TRUE	TRUE	G7	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.saliva.Q.3.qiagen.C	632	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	None	not applicable	not provided	3	saliva	human	human saliva	human.saliva.Q		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	saliva	human-oral	frozen one day at -80C	USA:CA:San Diego	27	years	UBERON:saliva	not collected	UBERON:saliva	UBERON:saliva	human	not collected	cm	adult	Homo sapiens	human.Q	9606	not collected	kg	female	32.5	-117.25	UCSDMI	TRUE	TRUE	H7	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human oral metagenome	447426	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.throat.A.1.2.qiagen.C	652	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	95% ethanol	CDC PE	not provided	2	throat mucus	human	human throat	human throat A		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	mucus	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:pharynx	20.5	UBERON:mucus	UBERON:throat	human	185	cm	adult	Homo sapiens	human.A	9606	70	kg	male	32.5	-117.25	UCSDMI	FALSE	TRUE	D10	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human nasopharyngeal metagenome	1131769	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.throat.A.2.2.qiagen.C	653	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	95% ethanol	CDC PE	not provided	2	throat mucus	human	human throat	human throat A		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	mucus	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:pharynx	20.5	UBERON:mucus	UBERON:throat	human	185	cm	adult	Homo sapiens	human.A	9606	70	kg	male	32.5	-117.25	UCSDMI	FALSE	TRUE	E10	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human nasopharyngeal metagenome	1131769	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.throat.B.1.2.qiagen.C	654	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	95% ethanol	CDC PE	not provided	2	throat mucus	human	human throat	human throat B		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	mucus	human-oral	frozen one day at -80C	USA:CA:San Diego	35	years	UBERON:pharynx	21.8	UBERON:mucus	UBERON:throat	human	170	cm	adult	Homo sapiens	human.B	9606	63	kg	male	32.5	-117.25	UCSDMI	FALSE	TRUE	F10	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human nasopharyngeal metagenome	1131769	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.throat.B.2.2.qiagen.C	655	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	95% ethanol	CDC PE	not provided	2	throat mucus	human	human throat	human throat B		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	mucus	human-oral	frozen one day at -80C	USA:CA:San Diego	35	years	UBERON:pharynx	21.8	UBERON:mucus	UBERON:throat	human	170	cm	adult	Homo sapiens	human.B	9606	63	kg	male	32.5	-117.25	UCSDMI	FALSE	TRUE	G10	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human nasopharyngeal metagenome	1131769	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
12201.oral.throat.D.1.2.qiagen.C	656	3	PowerSoil	PowerSoil	standard	Qiagen	20 min. at 20 Hz	10 min. at 65 degrees C	COVID-19	high	95% ethanol	CDC PE	not provided	2	throat mucus	human	human throat	human throat D		5/13/20		193	Host-associated	Animal-associated	Animal secretion	urban biome	human-associated habitat	mucus	human-oral	frozen one day at -80C	USA:CA:San Diego	33	years	UBERON:pharynx	19.8	UBERON:mucus	UBERON:throat	human	168	cm	adult	Homo sapiens	human.D	9606	56	kg	female	32.5	-117.25	UCSDMI	FALSE	TRUE	H10	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	not collected	12201	human nasopharyngeal metagenome	1131769	Knight sample set for testing - round 3 - MagMAX 2 vs. 20-min bead-beating
